Date,Open,High,Low,Close,Adj Close,Volume
2010-09-14,69.419998,70.129997,69.169998,59.849464,69.800003,996700
2010-09-15,70.599998,71.220001,70.419998,61.067039,71.220001,669700
2010-09-16,71.570000,71.830002,71.160004,61.504333,71.730003,396800
2010-09-17,71.900002,71.959999,71.339996,61.315697,71.510002,254500
2010-09-20,71.900002,72.309998,71.379997,61.890186,72.180000,961900
2010-09-21,72.309998,72.309998,71.360001,61.418587,71.629997,833400
2010-09-22,71.930000,71.930000,71.050003,61.349998,71.550003,499500
2010-09-23,70.910004,71.389999,70.699997,60.852676,70.970001,342000
2010-09-24,72.540001,73.059998,72.360001,62.644730,73.059998,655600
2010-09-27,73.190002,73.199997,72.300003,62.589390,72.400002,424500
2010-09-28,72.790001,73.239998,72.279999,63.237766,73.150002,352800
2010-09-29,73.000000,73.360001,72.709999,63.108101,73.000000,492100
2010-09-30,72.330002,72.820000,71.449997,61.880520,71.580002,719700
2010-10-01,71.750000,71.989998,71.529999,62.070705,71.800003,535400
2010-10-04,70.730003,71.260002,70.519997,61.197559,70.790001,369300
2010-10-05,71.349998,72.059998,71.290001,62.269531,72.029999,401900
2010-10-06,71.320000,71.480003,71.110001,61.543369,71.190002,473400
2010-10-07,71.779999,71.779999,70.940002,61.508774,71.150002,278500
2010-10-08,70.650002,71.150002,70.510002,61.439625,71.070000,345600
2010-10-11,71.010002,71.209999,70.760002,61.266747,70.870003,194300
2010-10-12,69.980003,70.290001,69.650002,60.557842,70.050003,478900
2010-10-13,70.050003,70.730003,69.930000,60.773968,70.300003,483100
2010-10-14,71.650002,72.419998,71.279999,62.563469,72.370003,1073500
2010-10-15,71.599998,72.019997,71.059998,61.820004,71.510002,995200
2010-10-18,72.010002,72.660004,72.000000,62.745003,72.580002,352200
2010-10-19,71.599998,72.000000,71.029999,61.681675,71.349998,533400
2010-10-20,71.089996,71.779999,71.089996,61.975601,71.690002,612300
2010-10-21,71.459999,71.970001,71.230003,61.915104,71.620003,440200
2010-10-22,71.669998,72.129997,71.459999,61.984249,71.699997,418200
2010-10-25,71.699997,71.980003,71.099998,61.690327,71.360001,450900
2010-10-26,70.949997,71.129997,70.580002,61.266747,70.870003,362900
2010-10-27,71.040001,71.379997,70.290001,61.301304,70.910004,1345900
2010-10-28,70.959999,71.190002,70.519997,61.491489,71.129997,534300
2010-10-29,70.910004,71.029999,70.629997,61.223495,70.820000,237100
2010-11-01,70.099998,70.099998,69.330002,60.194740,69.629997,695700
2010-11-02,70.349998,70.750000,70.199997,60.713451,70.230003,534900
2010-11-03,70.230003,70.709999,69.750000,61.128403,70.709999,438400
2010-11-04,71.949997,72.820000,71.620003,62.874687,72.730003,1879800
2010-11-05,73.830002,73.919998,72.349998,62.796871,72.639999,1018000
2010-11-08,73.599998,73.820000,73.110001,63.747826,73.739998,900900
2010-11-09,74.010002,74.360001,72.769997,63.194561,73.099998,880900
2010-11-10,74.230003,75.309998,74.000000,64.837082,75.000000,1307400
2010-11-11,75.260002,75.349998,74.849998,65.053207,75.250000,683200
2010-11-12,75.540001,76.400002,75.279999,65.277985,75.510002,1116400
2010-11-15,76.269997,76.370003,75.660004,65.407654,75.660004,619600
2010-11-16,75.629997,75.660004,74.750000,64.776573,74.930000,835000
2010-11-17,75.839996,76.180000,75.580002,65.571907,75.849998,665900
2010-11-18,77.360001,77.510002,76.830002,66.816772,77.290001,989100
2010-11-19,78.040001,78.470001,77.459999,67.836899,78.470001,957700
2010-11-22,78.360001,78.669998,77.790001,67.836899,78.470001,647000
2010-11-23,77.410004,78.360001,77.080002,66.937798,77.430000,627100
2010-11-24,78.470001,78.970001,78.250000,68.234558,78.930000,654000
2010-11-26,78.089996,78.459999,78.059998,67.741776,78.360001,313700
2010-11-29,77.760002,78.379997,77.029999,67.646690,78.250000,540100
2010-11-30,76.949997,77.989998,76.559998,67.162575,77.690002,552400
2010-12-01,79.059998,79.809998,79.019997,68.796478,79.580002,1169100
2010-12-02,78.360001,79.470001,78.339996,68.312363,79.019997,584700
2010-12-03,78.500000,79.250000,78.419998,68.338287,79.050003,654900
2010-12-06,79.000000,79.300003,78.809998,68.416092,79.139999,286200
2010-12-07,79.309998,79.440002,78.550003,68.009789,78.669998,519800
2010-12-08,78.470001,78.790001,77.769997,67.741776,78.360001,363700
2010-12-09,78.370003,78.370003,77.610001,67.404640,77.970001,353700
2010-12-10,77.160004,77.489998,76.839996,66.790848,77.260002,393600
2010-12-13,77.839996,78.230003,77.510002,67.413284,77.980003,407400
2010-12-14,78.099998,78.480003,77.860001,67.465149,78.040001,331800
2010-12-15,78.089996,78.669998,77.949997,67.551598,78.139999,326400
2010-12-16,78.000000,78.430000,77.669998,67.689926,78.300003,191300
2010-12-17,77.440002,77.750000,77.250000,66.981041,77.480003,284900
2010-12-20,77.419998,77.639999,77.120003,66.764915,77.230003,302900
2010-12-21,77.500000,78.129997,77.290001,67.439224,78.010002,379700
2010-12-22,77.550003,77.889999,77.550003,67.162575,77.690002,194600
2010-12-23,78.000000,78.050003,77.449997,67.136642,77.660004,199300
2010-12-27,77.410004,78.000000,77.410004,67.344124,77.900002,229500
2010-12-28,78.550003,78.550003,78.070000,67.646690,78.250000,245800
2010-12-29,78.940002,79.120003,78.750000,68.381523,79.099998,293400
2010-12-30,78.910004,79.089996,78.059998,67.733147,78.349998,251800
2010-12-31,78.239998,78.860001,78.139999,67.975204,78.629997,258800
2011-01-03,79.019997,79.750000,79.019997,68.666794,79.430000,397100
2011-01-04,79.330002,79.860001,79.110001,69.038528,79.860001,431400
2011-01-05,79.610001,80.379997,78.699997,69.332443,80.199997,521100
2011-01-06,81.070000,81.889999,80.879997,70.490891,81.540001,1073100
2011-01-07,82.620003,82.949997,82.150002,71.286217,82.459999,686200
2011-01-10,82.190002,82.769997,82.050003,71.554207,82.769997,416200
2011-01-11,83.290001,83.379997,82.870003,72.081543,83.379997,388300
2011-01-12,84.169998,84.639999,83.750000,72.997917,84.440002,591400
2011-01-13,85.269997,85.680000,85.000000,73.819191,85.389999,903800
2011-01-14,85.510002,86.099998,85.430000,74.311943,85.959999,537400
2011-01-18,85.309998,85.489998,84.870003,73.637627,85.180000,399800
2011-01-19,85.019997,85.029999,83.709999,72.617531,84.000000,574200
2011-01-20,83.470001,83.620003,82.519997,72.064270,83.360001,774300
2011-01-21,81.820000,82.330002,81.620003,70.897202,82.010002,607700
2011-01-24,82.419998,83.669998,82.169998,72.185295,83.500000,390900
2011-01-25,83.419998,83.980003,83.269997,72.496506,83.860001,306000
2011-01-26,82.379997,82.849998,82.050003,71.139252,82.290001,886900
2011-01-27,83.019997,83.809998,83.000000,72.211227,83.529999,476800
2011-01-28,82.400002,82.550003,81.150002,70.335274,81.360001,828100
2011-01-31,82.199997,82.540001,81.519997,71.044159,82.180000,648500
2011-02-01,82.610001,83.379997,82.339996,72.003746,83.290001,578600
2011-02-02,85.010002,85.110001,84.559998,73.482025,85.000000,950900
2011-02-03,84.440002,84.750000,83.769997,73.205399,84.680000,385400
2011-02-04,84.750000,84.750000,84.029999,73.265907,84.750000,464300
2011-02-07,84.730003,85.239998,84.699997,73.594414,85.129997,327900
2011-02-08,86.910004,89.309998,86.910004,76.568275,88.570000,2933200
2011-02-09,89.089996,89.629997,88.230003,77.484634,89.629997,1299900
2011-02-10,90.330002,90.980003,88.550003,76.784401,88.820000,2106500
2011-02-11,88.910004,90.199997,88.900002,77.847725,90.050003,891900
2011-02-14,92.610001,92.970001,92.349998,80.233719,92.809998,1060600
2011-02-15,93.099998,93.500000,92.660004,80.372047,92.970001,676500
2011-02-16,93.190002,93.739998,93.059998,80.985847,93.680000,446800
2011-02-17,93.589996,93.650002,93.220001,80.787010,93.449997,796200
2011-02-18,93.389999,93.489998,93.010002,80.570900,93.199997,373500
2011-02-22,91.199997,91.900002,90.349998,78.401009,90.690002,1023900
2011-02-23,90.480003,90.809998,89.089996,77.951469,90.169998,998000
2011-02-24,89.080002,90.680000,88.500000,77.890961,90.099998,1040300
2011-02-25,91.519997,91.830002,91.059998,79.317368,91.750000,558900
2011-02-28,93.410004,93.529999,92.870003,80.657341,93.300003,763400
2011-03-01,93.720001,93.900002,92.550003,80.259659,92.839996,993100
2011-03-02,91.910004,92.160004,91.110001,79.127167,91.529999,643000
2011-03-03,91.800003,92.199997,91.500000,79.697746,92.190002,541400
2011-03-04,91.610001,91.849998,90.199997,78.660355,90.989998,440400
2011-03-07,90.320000,90.580002,88.870003,76.957298,89.019997,578000
2011-03-08,89.669998,90.330002,89.110001,77.795860,89.989998,426600
2011-03-09,89.650002,90.000000,89.360001,77.406845,89.540001,454800
2011-03-10,88.070000,88.489998,87.349998,75.660561,87.519997,587900
2011-03-11,85.300003,86.089996,84.760002,74.043953,85.650002,1792900
2011-03-14,80.580002,81.970001,80.230003,70.655136,81.730003,3626600
2011-03-15,77.500000,82.059998,77.360001,70.361206,81.389999,5117600
2011-03-16,82.110001,82.779999,79.099998,69.514008,80.410004,2980100
2011-03-17,82.260002,82.690002,81.239998,70.940414,82.059998,1528000
2011-03-18,79.900002,81.580002,79.790001,70.508148,81.559998,1465800
2011-03-21,83.500000,84.279999,82.430000,72.401405,83.750000,1708500
2011-03-22,82.980003,83.230003,82.519997,71.753052,83.000000,1217500
2011-03-23,81.860001,82.720001,80.949997,71.009583,82.139999,937200
2011-03-24,80.279999,81.790001,80.199997,70.188293,81.190002,1509300
2011-03-25,80.989998,81.089996,80.519997,69.816566,80.760002,1007000
2011-03-28,80.849998,81.230003,80.500000,70.285149,80.550003,711000
2011-03-29,79.570000,80.070000,79.419998,69.552185,79.709999,1137200
2011-03-30,80.519997,81.519997,80.260002,70.642891,80.959999,846200
2011-03-31,80.730003,80.769997,80.199997,70.023384,80.250000,532800
2011-04-01,80.529999,81.000000,79.800003,70.250229,80.510002,744300
2011-04-04,80.209999,80.209999,79.410004,69.351501,79.480003,961600
2011-04-05,77.510002,78.330002,77.220001,67.737251,77.629997,2072100
2011-04-06,77.139999,77.870003,76.919998,67.492928,77.349998,1959300
2011-04-07,77.860001,77.860001,75.949997,67.370773,77.209999,1641600
2011-04-08,78.559998,78.639999,77.680000,67.955383,77.879997,1188400
2011-04-11,77.010002,77.110001,76.260002,66.751259,76.500000,1058500
2011-04-12,76.650002,77.559998,76.629997,67.362045,77.199997,1038800
2011-04-13,78.339996,78.389999,77.599998,68.042648,77.980003,723100
2011-04-14,77.769997,78.089996,77.320000,67.955383,77.879997,713600
2011-04-15,77.739998,78.089996,77.470001,67.745964,77.639999,513600
2011-04-18,76.980003,77.360001,76.839996,67.405678,77.250000,825400
2011-04-19,76.300003,76.410004,75.849998,66.419670,76.120003,939400
2011-04-20,77.279999,77.430000,76.919998,67.414406,77.260002,525200
2011-04-21,77.919998,78.309998,77.669998,67.885582,77.800003,476700
2011-04-25,79.290001,79.529999,78.889999,69.377670,79.510002,936300
2011-04-26,78.769997,78.790001,78.199997,68.635994,78.660004,776700
2011-04-27,78.089996,78.430000,77.650002,68.313133,78.290001,714300
2011-04-28,78.889999,79.660004,78.650002,69.368958,79.500000,503900
2011-04-29,79.599998,80.190002,79.580002,69.526016,79.680000,558000
2011-05-02,80.769997,80.769997,79.989998,69.944839,80.160004,692200
2011-05-03,80.330002,80.370003,79.199997,69.534744,79.690002,640200
2011-05-04,79.790001,80.199997,79.540001,69.595810,79.760002,455500
2011-05-05,79.550003,80.160004,79.239998,69.421303,79.559998,687700
2011-05-06,79.930000,79.989998,78.680000,69.019928,79.099998,598900
2011-05-09,79.059998,79.389999,78.620003,69.246788,79.360001,484600
2011-05-10,80.629997,81.050003,80.500000,70.695251,81.019997,714700
2011-05-11,81.000000,81.620003,80.459999,71.079178,81.459999,966000
2011-05-12,82.849998,83.699997,82.449997,72.972641,83.629997,1659800
2011-05-13,83.900002,84.000000,83.169998,72.754501,83.379997,1070000
2011-05-16,82.889999,82.989998,82.019997,71.733597,82.209999,552500
2011-05-17,81.209999,81.559998,80.870003,71.000648,81.370003,665600
2011-05-18,81.220001,81.480003,81.010002,71.018089,81.389999,392800
2011-05-19,81.019997,81.169998,80.220001,70.416016,80.699997,678900
2011-05-20,80.320000,80.320000,79.699997,69.770332,79.959999,532700
2011-05-23,79.290001,79.849998,79.169998,69.403854,79.540001,496500
2011-05-24,79.900002,80.320000,79.690002,69.709251,79.889999,927200
2011-05-25,80.760002,82.150002,80.610001,71.349678,81.769997,686000
2011-05-26,82.010002,82.379997,81.709999,71.733597,82.209999,558500
2011-05-27,82.080002,82.309998,81.930000,71.777237,82.260002,291900
2011-05-31,83.389999,83.470001,82.839996,72.675980,83.290001,652700
2011-06-01,82.709999,82.849998,81.360001,71.114082,81.500000,711200
2011-06-02,81.129997,81.330002,80.599998,70.599274,80.910004,409900
2011-06-03,80.330002,81.000000,80.139999,70.250229,80.510002,650200
2011-06-06,80.150002,80.349998,79.730003,69.735420,79.919998,445100
2011-06-07,81.699997,81.900002,81.419998,71.175156,81.570000,759600
2011-06-08,81.940002,82.430000,81.570000,71.332230,81.750000,743600
2011-06-09,81.580002,82.139999,81.410004,71.480560,81.919998,308700
2011-06-10,81.309998,81.320000,80.620003,70.389862,80.669998,1000000
2011-06-13,80.209999,80.260002,79.400002,69.560913,79.720001,836200
2011-06-14,80.080002,80.660004,80.040001,70.189171,80.440002,464200
2011-06-15,79.910004,80.330002,79.279999,69.351501,79.480003,550600
2011-06-16,79.239998,79.750000,79.029999,69.342773,79.470001,580200
2011-06-17,79.610001,79.900002,79.370003,69.377670,79.510002,375000
2011-06-20,79.349998,80.199997,79.260002,69.918663,80.129997,460600
2011-06-21,80.300003,80.889999,80.120003,70.468376,80.760002,403200
2011-06-22,80.519997,81.410004,80.519997,70.416016,80.699997,403900
2011-06-23,79.970001,80.910004,79.849998,70.520737,80.820000,568800
2011-06-24,81.489998,81.669998,81.169998,70.930840,81.290001,334300
2011-06-27,79.669998,80.070000,79.470001,69.578362,79.739998,623200
2011-06-28,79.820000,80.250000,79.760002,69.875038,80.080002,241800
2011-06-29,81.160004,81.660004,80.570000,71.140244,81.529999,431100
2011-06-30,81.730003,82.639999,81.690002,71.916840,82.419998,532700
2011-07-01,82.440002,83.500000,82.440002,72.815590,83.449997,624600
2011-07-05,83.489998,83.750000,83.230003,72.946465,83.599998,293100
2011-07-06,84.230003,84.349998,83.769997,73.531090,84.269997,331000
2011-07-07,84.500000,84.900002,84.199997,73.853943,84.639999,421200
2011-07-08,84.330002,84.650002,83.690002,73.644516,84.400002,473600
2011-07-11,83.680000,83.919998,83.349998,73.033722,83.699997,504100
2011-07-12,83.580002,84.250000,83.540001,72.981361,83.639999,460400
2011-07-13,84.459999,85.239998,84.370003,73.888840,84.680000,477500
2011-07-14,84.720001,85.150002,83.910004,73.539803,84.279999,423000
2011-07-15,84.129997,84.550003,83.440002,73.164604,83.849998,466700
2011-07-18,83.489998,83.610001,82.949997,72.737061,83.360001,834100
2011-07-19,83.730003,84.709999,83.730003,73.504898,84.239998,443400
2011-07-20,84.339996,84.400002,83.699997,73.583443,84.330002,246700
2011-07-21,84.330002,85.489998,84.300003,74.578156,85.470001,612800
2011-07-22,85.220001,85.400002,84.720001,74.176788,85.010002,204600
2011-07-25,84.000000,84.559998,84.000000,73.408920,84.129997,228100
2011-07-26,84.220001,84.419998,83.800003,73.382751,84.099998,344200
2011-07-27,83.230003,83.389999,82.050003,71.698700,82.169998,416900
2011-07-28,81.980003,82.430000,81.300003,71.052986,81.430000,493100
2011-07-29,81.169998,82.120003,81.029999,71.480560,81.919998,366700
2011-08-01,82.089996,82.209999,81.160004,71.349678,81.769997,481400
2011-08-02,81.400002,82.570000,81.040001,70.930840,81.290001,709100
2011-08-03,81.070000,81.400002,79.830002,70.904663,81.260002,604700
2011-08-04,78.660004,79.040001,77.389999,67.545280,77.410004,1154000
2011-08-05,78.000000,78.400002,75.510002,67.562737,77.430000,1221000
2011-08-08,76.239998,77.300003,73.110001,64.325523,73.720001,1192400
2011-08-09,76.349998,77.279999,73.839996,67.370773,77.209999,1288000
2011-08-10,75.430000,75.430000,73.269997,64.072472,73.430000,739100
2011-08-11,73.550003,75.940002,73.010002,65.564568,75.139999,579600
2011-08-12,74.459999,75.040001,74.099998,64.918861,74.400002,642800
2011-08-15,75.559998,76.199997,75.260002,66.419670,76.120003,316600
2011-08-16,75.230003,76.010002,74.730003,65.808891,75.419998,252800
2011-08-17,75.059998,75.300003,74.379997,65.163185,74.680000,224900
2011-08-18,72.470001,72.470001,70.900002,62.449501,71.570000,875800
2011-08-19,71.709999,72.440002,70.330002,61.690365,70.699997,1552700
2011-08-22,71.559998,71.660004,70.050003,61.550770,70.540001,935900
2011-08-23,71.629997,72.879997,71.110001,63.592564,72.879997,442200
2011-08-24,71.290001,72.190002,71.169998,62.894520,72.080002,692300
2011-08-25,72.440002,72.779999,70.940002,62.187733,71.269997,461400
2011-08-26,71.260002,72.269997,70.589996,62.519318,71.650002,415400
2011-08-29,71.349998,72.360001,71.209999,62.911968,72.099998,727200
2011-08-30,70.900002,71.309998,70.459999,61.899788,70.940002,779900
2011-08-31,71.629997,72.199997,71.290001,62.685093,71.839996,729700
2011-09-01,71.599998,72.169998,71.059998,62.100468,71.169998,472500
2011-09-02,70.110001,70.220001,69.029999,60.503689,69.339996,763800
2011-09-06,67.839996,68.480003,67.629997,59.570038,68.269997,956900
2011-09-07,69.709999,69.989998,69.279999,60.948677,69.849998,722200
2011-09-08,69.599998,70.139999,69.070000,60.529869,69.370003,492000
2011-09-09,68.410004,68.629997,67.559998,59.159935,67.800003,496500
2011-09-12,67.230003,68.239998,67.050003,59.482780,68.169998,536700
2011-09-13,68.639999,69.139999,68.360001,60.250637,69.050003,426000
2011-09-14,69.449997,70.220001,68.580002,60.704376,69.570000,393200
2011-09-15,70.519997,71.239998,70.150002,62.135387,71.209999,422600
2011-09-16,71.489998,71.550003,70.419998,61.786366,70.809998,280300
2011-09-19,69.860001,71.010002,69.410004,61.812531,70.839996,476700
2011-09-20,70.750000,71.360001,70.309998,61.454773,70.430000,618600
2011-09-21,70.110001,70.309998,68.199997,59.596214,68.300003,414000
2011-09-22,67.400002,68.019997,66.339996,58.435707,66.970001,571200
2011-09-23,67.190002,67.900002,66.839996,59.203560,67.849998,353700
2011-09-26,68.370003,68.800003,67.570000,60.006313,68.769997,571100
2011-09-27,69.779999,69.910004,68.459999,60.482811,68.800003,613600
2011-09-28,69.690002,70.470001,69.010002,60.781693,69.139999,471400
2011-09-29,70.510002,70.910004,69.080002,61.722343,70.209999,375500
2011-09-30,68.970001,69.370003,68.250000,60.008083,68.260002,591300
2011-10-03,68.220001,69.089996,66.690002,58.874031,66.970001,547400
2011-10-04,66.120003,67.209999,65.300003,59.085007,67.209999,812200
2011-10-05,65.570000,66.970001,65.339996,58.627884,66.690002,565200
2011-10-06,66.449997,67.320000,66.269997,59.076218,67.199997,424100
2011-10-07,67.150002,67.199997,66.080002,58.135571,66.129997,582600
2011-10-10,67.199997,68.089996,67.099998,59.779518,68.000000,341300
2011-10-11,67.190002,67.709999,67.019997,59.172920,67.309998,363400
2011-10-12,67.750000,68.320000,67.339996,59.603703,67.800003,500900
2011-10-13,67.529999,67.820000,67.150002,59.515770,67.699997,508000
2011-10-14,67.339996,67.629997,67.070000,59.304783,67.459999,421800
2011-10-17,67.519997,67.949997,67.199997,59.181721,67.320000,320600
2011-10-18,67.160004,68.720001,66.980003,59.885010,68.120003,374400
2011-10-19,67.769997,67.870003,67.040001,59.199299,67.339996,348100
2011-10-20,67.010002,67.169998,66.160004,58.715782,66.790001,664800
2011-10-21,67.199997,67.760002,67.019997,59.436653,67.610001,437400
2011-10-24,67.370003,68.260002,67.370003,59.805878,68.029999,369500
2011-10-25,66.800003,67.180000,66.150002,58.302608,66.320000,518400
2011-10-26,67.180000,67.180000,66.449997,58.803699,66.889999,633300
2011-10-27,68.330002,69.760002,68.300003,60.887184,69.260002,766900
2011-10-28,69.209999,69.809998,68.930000,61.238838,69.660004,577700
2011-10-31,67.199997,67.360001,66.699997,58.645458,66.709999,702300
2011-11-01,65.309998,65.980003,65.139999,57.370750,65.260002,861500
2011-11-02,64.870003,65.599998,64.699997,57.001514,64.839996,825400
2011-11-03,65.260002,65.489998,64.510002,57.485031,65.389999,684800
2011-11-04,65.190002,65.389999,64.800003,57.300411,65.180000,363100
2011-11-07,65.309998,65.489998,64.870003,57.564159,65.480003,331800
2011-11-08,63.529999,64.800003,63.529999,56.799320,64.610001,765600
2011-11-09,64.220001,64.570000,63.799999,56.271854,64.010002,798800
2011-11-10,64.730003,64.730003,64.050003,56.658669,64.449997,383000
2011-11-11,63.799999,64.199997,63.669998,56.368568,64.120003,629800
2011-11-14,64.230003,64.559998,64.050003,56.535591,64.309998,503500
2011-11-15,64.000000,64.220001,63.599998,56.210327,63.939999,376500
2011-11-16,64.459999,64.459999,63.450001,55.858677,63.540001,553000
2011-11-17,64.540001,64.779999,63.880001,56.553177,64.330002,740000
2011-11-18,64.029999,64.169998,63.430000,55.876255,63.560001,519400
2011-11-21,61.759998,61.939999,61.000000,53.792770,61.189999,749300
2011-11-22,61.410000,62.310001,61.410000,54.452103,61.939999,516100
2011-11-23,61.450001,61.450001,60.369999,53.089474,60.389999,645900
2011-11-25,62.150002,62.919998,61.939999,54.601551,62.110001,386000
2011-11-28,64.120003,64.410004,63.900002,56.412518,64.169998,620500
2011-11-29,64.480003,64.739998,64.089996,56.605923,64.389999,507600
2011-11-30,65.610001,66.379997,65.470001,57.942165,65.910004,830900
2011-12-01,65.570000,66.199997,65.500000,57.775139,65.720001,449900
2011-12-02,66.680000,66.860001,66.110001,58.214691,66.220001,461200
2011-12-05,68.029999,68.180000,67.580002,59.823475,68.050003,905700
2011-12-06,67.260002,67.550003,66.830002,58.997101,67.110001,593900
2011-12-07,68.110001,68.660004,67.570000,60.175114,68.449997,671400
2011-12-08,68.029999,68.169998,67.000000,59.014671,67.129997,412900
2011-12-09,66.480003,68.639999,66.470001,59.955330,68.199997,736400
2011-12-12,67.139999,67.139999,66.150002,58.452049,66.489998,443700
2011-12-13,66.610001,67.000000,65.260002,57.704807,65.639999,577300
2011-12-14,65.309998,65.620003,64.900002,57.335583,65.220001,549300
2011-12-15,65.529999,65.760002,65.209999,57.467449,65.370003,323100
2011-12-16,64.089996,64.279999,63.500000,55.999340,63.700001,602100
2011-12-19,63.950001,64.290001,63.270000,55.656479,63.310001,354600
2011-12-20,64.580002,64.580002,63.939999,56.693829,64.489998,374700
2011-12-21,64.139999,64.370003,63.840000,56.482845,64.250000,308000
2011-12-22,64.339996,64.720001,64.059998,56.702625,64.500000,404000
2011-12-23,64.930000,65.000000,64.559998,57.098228,64.949997,281000
2011-12-27,64.699997,64.699997,64.260002,56.579552,64.360001,245100
2011-12-28,64.809998,64.949997,64.050003,56.482845,64.250000,386100
2011-12-29,64.589996,65.300003,64.540001,57.370750,65.260002,351000
2011-12-30,65.860001,66.419998,65.709999,58.135571,66.129997,373100
2012-01-03,67.389999,67.900002,67.309998,59.586102,67.779999,377100
2012-01-04,68.230003,68.680000,68.070000,60.157524,68.430000,501600
2012-01-05,68.500000,68.830002,68.370003,60.324570,68.620003,343700
2012-01-06,68.519997,68.599998,68.220001,60.227848,68.510002,212000
2012-01-09,68.500000,68.709999,68.220001,60.148727,68.419998,301700
2012-01-10,68.510002,68.910004,68.440002,60.368507,68.669998,352800
2012-01-11,68.199997,68.680000,67.860001,60.306976,68.599998,257900
2012-01-12,68.070000,68.309998,67.879997,59.902584,68.139999,512900
2012-01-13,68.070000,68.449997,68.000000,60.008083,68.260002,223200
2012-01-17,67.930000,68.019997,67.610001,59.463032,67.639999,456700
2012-01-18,67.580002,68.029999,67.269997,59.647640,67.849998,906500
2012-01-19,68.589996,69.290001,68.559998,60.737740,69.089996,934300
2012-01-20,70.370003,71.419998,70.300003,62.768486,71.400002,704100
2012-01-23,71.230003,71.589996,71.000000,62.548710,71.150002,641900
2012-01-24,72.010002,72.400002,71.500000,63.586063,72.330002,636300
2012-01-25,73.209999,74.389999,72.879997,65.247574,74.220001,1152600
2012-01-26,74.769997,74.879997,74.389999,65.572845,74.589996,837900
2012-01-27,73.889999,74.209999,73.400002,64.676155,73.570000,427000
2012-01-30,72.930000,73.330002,72.470001,64.271767,73.110001,263100
2012-01-31,73.739998,74.000000,73.190002,64.597046,73.480003,313200
2012-02-01,74.910004,75.449997,74.910004,66.109100,75.199997,500500
2012-02-02,76.139999,76.379997,75.910004,67.014595,76.230003,516300
2012-02-03,76.459999,76.769997,76.269997,67.225563,76.470001,501200
2012-02-06,77.580002,78.080002,77.400002,68.315681,77.709999,662900
2012-02-07,79.480003,80.000000,79.000000,69.985977,79.610001,1041100
